Formatted Date,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Summary
2016-04-25 14:00:00.000 +0200,rain,6.111111111,2.116666667,0.87,23.4738,322,7.1001,0,1006.07,Overcast
2016-04-25 15:00:00.000 +0200,rain,6.205555556,1.961111111,0.86,26.2913,330,8.1305,0,1006.07,Overcast
2016-04-25 16:00:00.000 +0200,rain,7.244444444,3.255555556,0.85,26.8226,321,9.982,0,1006.24,Overcast
2016-04-25 17:00:00.000 +0200,rain,7.2,3.577777778,0.78,22.7171,333,9.982,0,1006.25,Overcast
2016-04-25 18:00:00.000 +0200,rain,7.822222222,4.95,0.75,17.2753,341,9.982,0,1006.34,Overcast
2016-04-25 19:00:00.000 +0200,rain,7.266666667,4.7,0.78,14.0231,0,10.2557,0,1006.44,Mostly Cloudy
2016-04-25 20:00:00.000 +0200,rain,6.088888889,4.438888889,0.84,7.9695,349,10.2235,0,1006.86,Mostly Cloudy
2016-04-25 21:00:00.000 +0200,rain,4.95,4.95,0.92,4.669,311,10.2557,0,1007.55,Mostly Cloudy
2016-04-25 22:00:00.000 +0200,rain,4.372222222,2.894444444,0.88,6.3756,320,10.2557,0,1007.86,Mostly Cloudy
2016-04-25 23:00:00.000 +0200,rain,3.755555556,1.233333333,0.92,9.821,310,10.1752,0,1008.16,Partly Cloudy
2016-04-26 00:00:00.000 +0200,rain,2.705555556,0.927777778,0.91,6.5044,291,9.982,0,1008.47,Partly Cloudy
2016-04-26 01:00:00.000 +0200,rain,2.061111111,0.227777778,0.92,6.3595,291,9.982,0,1008.68,Mostly Cloudy
2016-04-26 02:00:00.000 +0200,rain,2.955555556,0.105555556,0.9,10.5455,295,9.982,0,1008.81,Mostly Cloudy
2016-04-26 03:00:00.000 +0200,rain,3.033333333,0.083333333,0.89,11.0768,291,9.982,0,1008.77,Mostly Cloudy
2016-04-26 04:00:00.000 +0200,rain,2.061111111,0.088888889,0.89,6.762,292,9.982,0,1009.17,Mostly Cloudy
2016-04-26 05:00:00.000 +0200,rain,1.038888889,-0.966666667,0.9,6.4078,295,9.982,0,1009.54,Partly Cloudy
2016-04-26 06:00:00.000 +0200,rain,0.883333333,-2.544444444,0.92,11.2378,291,9.982,0,1009.85,Partly Cloudy
2016-04-26 07:00:00.000 +0200,rain,2.555555556,-1.161111111,0.83,14.49,300,14.9086,0,1009.95,Partly Cloudy
2016-04-26 08:00:00.000 +0200,rain,5.683333333,3.3,0.77,10.9319,323,14.3934,0,1010.13,Clear
2016-04-26 09:00:00.000 +0200,rain,7.733333333,5.494444444,0.67,12.5419,310,15.1823,0,1010.23,Partly Cloudy
2016-04-26 10:00:00.000 +0200,rain,9.977777778,8.022222222,0.46,14.0392,300,10.2557,0,1010.32,Partly Cloudy
2016-04-26 11:00:00.000 +0200,rain,11.01666667,11.01666667,0.4,12.5097,316,10.5777,0,1010.46,Partly Cloudy
2016-04-26 12:00:00.000 +0200,rain,12.24444444,12.24444444,0.46,13.363,306,10.2557,0,1010.09,Partly Cloudy
2016-04-26 13:00:00.000 +0200,rain,12.26666667,12.26666667,0.4,14.1841,268,16.1,0,1009.7,Partly Cloudy
2016-04-26 14:00:00.000 +0200,rain,12.77777778,12.77777778,0.34,12.2843,283,15.5526,0,1009.58,Partly Cloudy
2016-04-26 15:00:00.000 +0200,rain,13.86111111,13.86111111,0.38,2.254,6,16.1,0,1009.27,Partly Cloudy
2016-04-26 16:00:00.000 +0200,rain,13.91111111,13.91111111,0.41,15.778,200,16.1,0,1009.25,Partly Cloudy
2016-04-26 17:00:00.000 +0200,rain,13.00555556,13.00555556,0.45,14.9247,236,15.5526,0,1009.26,Partly Cloudy
2016-04-26 18:00:00.000 +0200,rain,12.89444444,12.89444444,0.44,14.1197,209,16.1,0,1009.25,Partly Cloudy
2016-04-26 19:00:00.000 +0200,rain,11.25,11.25,0.54,12.719,199,16.1,0,1009.54,Partly Cloudy
2016-04-26 20:00:00.000 +0200,rain,8.372222222,6.916666667,0.63,8.9033,173,15.5526,0,1009.98,Partly Cloudy
2016-04-26 21:00:00.000 +0200,rain,7.777777778,5.566666667,0.63,12.4292,160,16.1,0,1010.32,Partly Cloudy
2016-04-26 22:00:00.000 +0200,rain,6.155555556,3.377777778,0.72,13.7655,150,16.1,0,1010.25,Clear
2016-04-26 23:00:00.000 +0200,rain,6.244444444,3.544444444,0.69,13.3791,161,15.1823,0,1010.45,Partly Cloudy
2016-04-27 00:00:00.000 +0200,rain,6.188888889,3.483333333,0.7,13.363,160,15.1823,0,1010.38,Clear
2016-04-27 01:00:00.000 +0200,rain,6.061111111,3.222222222,0.73,14.0231,160,16.1,0,1010.24,Partly Cloudy
2016-04-27 02:00:00.000 +0200,rain,5.572222222,2.322222222,0.74,15.9712,150,15.1823,0,1009.98,Partly Cloudy
2016-04-27 03:00:00.000 +0200,rain,6.083333333,2.827777778,0.71,16.9855,150,16.1,0,1009.84,Partly Cloudy
2016-04-27 04:00:00.000 +0200,rain,5.577777778,2.216666667,0.73,16.8245,150,16.1,0,1009.84,Mostly Cloudy
2016-04-27 05:00:00.000 +0200,rain,5.605555556,2.027777778,0.74,18.515,142,15.1823,0,1009.8,Mostly Cloudy
2016-04-27 06:00:00.000 +0200,rain,5.116666667,1.605555556,0.82,17.0821,141,16.1,0,1009.91,Mostly Cloudy
2016-04-27 07:00:00.000 +0200,rain,6.183333333,3.15,0.76,15.5043,150,15.8263,0,1010.1,Mostly Cloudy
2016-04-27 08:00:00.000 +0200,rain,6.15,3.672222222,0.81,11.9784,124,9.982,0,1010.26,Mostly Cloudy
2016-04-27 09:00:00.000 +0200,rain,7.822222222,4.905555556,0.76,17.6295,150,9.982,0,1010.02,Mostly Cloudy
2016-04-27 10:00:00.000 +0200,rain,10.01666667,10.01666667,0.76,15.8746,142,10.2074,0,1010.29,Mostly Cloudy
2016-04-27 11:00:00.000 +0200,rain,13.85,13.85,0.59,19.481,144,15.3111,0,1009.71,Mostly Cloudy
2016-04-27 12:00:00.000 +0200,rain,15.96666667,15.96666667,0.45,23.6831,170,9.982,0,1009.14,Mostly Cloudy
2016-04-27 13:00:00.000 +0200,rain,17.72222222,17.72222222,0.43,28.2072,179,15.8263,0,1008.73,Partly Cloudy
2016-04-27 14:00:00.000 +0200,rain,18.71111111,18.71111111,0.39,23.6831,175,15.3111,0,1008.33,Partly Cloudy
2016-04-27 15:00:00.000 +0200,rain,19.83333333,19.83333333,0.38,26.3879,180,15.8263,0,1007.63,Partly Cloudy
2016-04-27 16:00:00.000 +0200,rain,18.46111111,18.46111111,0.42,23.6026,181,9.982,0,1007.34,Mostly Cloudy
2016-04-27 17:00:00.000 +0200,rain,17.11666667,17.11666667,0.43,23.0069,164,10.1591,0,1007.23,Partly Cloudy
2016-04-27 18:00:00.000 +0200,rain,8.677777778,5.377777778,0.93,23.6348,301,6.2951,0,1008.78,Mostly Cloudy
2016-04-27 19:00:00.000 +0200,rain,7.638888889,4.333333333,0.89,20.7368,320,9.982,0,1010.09,Mostly Cloudy
2016-04-27 20:00:00.000 +0200,rain,7.3,3.994444444,0.87,19.9157,322,9.982,0,1011,Overcast
2016-04-27 21:00:00.000 +0200,rain,6.038888889,2.016666667,0.93,23.506,319,9.982,0,1012.18,Overcast
2016-04-27 22:00:00.000 +0200,rain,5.972222222,2.261111111,0.89,20.4309,310,15.1823,0,1013.29,Mostly Cloudy
2016-04-27 23:00:00.000 +0200,rain,5.4,1.261111111,0.9,22.8781,312,14.3934,0,1013.98,Overcast
2016-04-28 00:00:00.000 +0200,rain,5.416666667,1.105555556,0.86,24.633,300,16.1,0,1015.16,Mostly Cloudy
2016-04-28 01:00:00.000 +0200,rain,4.927777778,1.372222222,0.89,17.0821,289,16.1,0,1016.32,Mostly Cloudy
2016-04-28 02:00:00.000 +0200,rain,4.955555556,2.016666667,0.87,13.1215,283,15.1823,0,1017.04,Mostly Cloudy
2016-04-28 03:00:00.000 +0200,rain,4.883333333,1.727777778,0.86,14.3451,270,16.1,0,1017.5,Mostly Cloudy
2016-04-28 04:00:00.000 +0200,rain,4.327777778,1.672222222,0.89,10.948,270,16.1,0,1017.82,Mostly Cloudy
2016-04-28 05:00:00.000 +0200,rain,4.438888889,1.794444444,0.9,10.9641,266,15.1823,0,1018.32,Mostly Cloudy
2016-04-28 06:00:00.000 +0200,rain,4.811111111,2.55,0.87,9.5634,249,10.2074,0,1018.88,Mostly Cloudy
2016-04-28 07:00:00.000 +0200,rain,4.883333333,2.927777778,0.87,8.3398,261,10.2074,0,1019.11,Mostly Cloudy
2016-04-28 08:00:00.000 +0200,rain,6.805555556,5.05,0.82,8.9355,246,10.2235,0,1019.46,Mostly Cloudy
2016-04-28 09:00:00.000 +0200,rain,7.15,7.15,0.71,4.7656,202,9.982,0,1019.6,Mostly Cloudy
2016-04-28 10:00:00.000 +0200,rain,8.794444444,8.45,0.66,4.8461,213,9.982,0,1019.9,Mostly Cloudy
2016-04-28 11:00:00.000 +0200,rain,9.8,9.094444444,0.62,6.6171,199,10.3523,0,1019.9,Mostly Cloudy
2016-04-28 12:00:00.000 +0200,rain,11.11111111,11.11111111,0.6,3.3327,219,9.982,0,1019.39,Mostly Cloudy
2016-04-28 13:00:00.000 +0200,rain,12.71111111,12.71111111,0.58,9.0321,179,9.982,0,1018.71,Mostly Cloudy
2016-04-28 14:00:00.000 +0200,rain,12.60555556,12.60555556,0.58,5.5384,134,10.5777,0,1018.51,Mostly Cloudy
2016-04-28 15:00:00.000 +0200,rain,12.73333333,12.73333333,0.59,7.9534,169,10.2557,0,1018.02,Mostly Cloudy
2016-04-28 16:00:00.000 +0200,rain,13.79444444,13.79444444,0.55,4.5402,170,10.2557,0,1017.43,Mostly Cloudy
2016-04-28 17:00:00.000 +0200,rain,13.68333333,13.68333333,0.58,9.9981,151,10.3523,0,1016.83,Mostly Cloudy
2016-04-28 18:00:00.000 +0200,rain,13.75,13.75,0.64,0.1449,140,9.982,0,1016.63,Mostly Cloudy
2016-04-28 19:00:00.000 +0200,rain,12.73333333,12.73333333,0.64,1.5295,290,15.8263,0,1016.83,Mostly Cloudy
2016-04-28 20:00:00.000 +0200,rain,11.98888889,11.98888889,0.71,6.4561,274,15.3111,0,1017.11,Mostly Cloudy
2016-04-28 21:00:00.000 +0200,rain,10,10,0.82,0.1449,340,16.1,0,1017.35,Mostly Cloudy
2016-04-28 22:00:00.000 +0200,rain,9.861111111,9.861111111,0.83,3.2683,286,16.1,0,1017.65,Mostly Cloudy
2016-04-28 23:00:00.000 +0200,rain,9.438888889,9.438888889,0.85,3.703,321,15.1823,0,1017.75,Mostly Cloudy
2016-04-29 00:00:00.000 +0200,rain,9.305555556,9.305555556,0.89,3.5259,322,15.1823,0,1018.14,Overcast
2016-04-29 01:00:00.000 +0200,rain,9.305555556,7.222222222,0.86,13.846,359,11.9784,0,1017.78,Overcast
2016-04-29 02:00:00.000 +0200,rain,8.827777778,7.144444444,0.89,10.5455,351,9.982,0,1017.55,Overcast
2016-04-29 03:00:00.000 +0200,rain,8.75,7.05,0.89,10.5777,0,9.982,0,1017.69,Overcast
2016-04-29 04:00:00.000 +0200,rain,8.238888889,6.405555556,0.89,10.787,312,6.2951,0,1018.16,Overcast
2016-04-29 05:00:00.000 +0200,rain,7.75,5.961111111,0.96,10.0142,341,6.3112,0,1018.44,Overcast
2016-04-29 06:00:00.000 +0200,rain,7.711111111,5.522222222,0.96,12.2038,340,6.2951,0,1018.58,Overcast
2016-04-29 07:00:00.000 +0200,rain,7.711111111,5.283333333,0.96,13.7494,0,6.2951,0,1018.69,Overcast
2016-04-29 08:00:00.000 +0200,rain,8.622222222,6.477777778,0.91,13.202,350,7.8085,0,1018.94,Overcast
2016-04-29 09:00:00.000 +0200,rain,8.816666667,6.816666667,0.89,12.5258,341,8.05,0,1019.27,Overcast
2016-04-29 10:00:00.000 +0200,rain,10.95,10.95,0.81,16.9211,351,9.982,0,1019.28,Mostly Cloudy
2016-04-29 11:00:00.000 +0200,rain,11.77777778,11.77777778,0.82,18.9819,343,9.982,0,1019.29,Mostly Cloudy
2016-04-29 12:00:00.000 +0200,rain,12.17222222,12.17222222,0.8,15.4882,0,9.982,0,1019.28,Mostly Cloudy
2016-04-29 13:00:00.000 +0200,rain,12.24444444,12.24444444,0.74,13.9265,351,9.982,0,1019.27,Overcast
2016-04-29 14:00:00.000 +0200,rain,12.76111111,12.76111111,0.71,16.2127,351,10.3523,0,1019.37,Overcast
2016-04-29 15:00:00.000 +0200,rain,12.28888889,12.28888889,0.73,15.4077,20,9.982,0,1019.16,Mostly Cloudy
2016-04-29 16:00:00.000 +0200,rain,12.82222222,12.82222222,0.76,12.1555,11,9.982,0,1019.33,Mostly Cloudy
2016-04-29 17:00:00.000 +0200,rain,12.95,12.95,0.74,13.4918,15,10.3523,0,1019.32,Mostly Cloudy
2016-04-29 18:00:00.000 +0200,rain,12.33333333,12.33333333,0.73,10.6904,10,9.982,0,1019.51,Mostly Cloudy
2016-04-29 19:00:00.000 +0200,rain,11.25,11.25,0.79,10.5294,12,10.2557,0,1019.42,Mostly Cloudy
2016-04-29 20:00:00.000 +0200,rain,10.23333333,10.23333333,0.84,7.2611,18,15.5526,0,1019.73,Partly Cloudy
2016-04-29 21:00:00.000 +0200,rain,7.85,7.85,0.95,0,0,16.1,0,1020.03,Partly Cloudy
2016-04-29 22:00:00.000 +0200,rain,7.177777778,7.177777778,0.96,3.22,280,15.1823,0,1020.42,Partly Cloudy
2016-04-29 23:00:00.000 +0200,rain,6.394444444,6.394444444,0.96,2.6887,259,9.9015,0,1020.52,Partly Cloudy
2016-04-03 00:00:00.000 +0200,rain,7.566666667,5.655555556,0.53,10.4489,50,16.1,0,1023.74,Partly Cloudy
2016-04-03 01:00:00.000 +0200,rain,5.505555556,4.272222222,0.67,6.1502,41,16.1,0,1023.83,Partly Cloudy
2016-04-03 02:00:00.000 +0200,rain,5.127777778,3.838888889,0.68,6.1502,37,15.1823,0,1023.72,Partly Cloudy
2016-04-03 03:00:00.000 +0200,rain,4.4,4.4,0.7,3.3005,26,16.1,0,1023.61,Partly Cloudy
2016-04-03 04:00:00.000 +0200,rain,4.35,2.894444444,0.7,6.2951,60,16.1,0,1022.83,Partly Cloudy
2016-04-03 05:00:00.000 +0200,rain,3.872222222,2.377777778,0.7,6.1985,60,15.1823,0,1022.7,Partly Cloudy
2016-04-03 06:00:00.000 +0200,rain,3.794444444,3.794444444,0.7,3.1878,62,15.6009,0,1022.43,Partly Cloudy
2016-04-03 07:00:00.000 +0200,rain,4.955555556,4.955555556,0.7,0.1449,80,15.6009,0,1022.42,Partly Cloudy
2016-04-03 08:00:00.000 +0200,rain,9.444444444,9.166666667,0.66,4.9105,148,15.1823,0,1022.49,Partly Cloudy
2016-04-03 09:00:00.000 +0200,rain,12.12777778,12.12777778,0.57,13.4918,148,16.1,0,1022.3,Partly Cloudy
2016-04-03 10:00:00.000 +0200,rain,13.88888889,13.88888889,0.58,16.7118,149,16.1,0,1022.29,Clear
2016-04-03 11:00:00.000 +0200,rain,15.98888889,15.98888889,0.51,14.6993,150,15.5526,0,1022.04,Clear
2016-04-03 12:00:00.000 +0200,rain,17.75555556,17.75555556,0.5,15.6492,160,16.1,0,1021.28,Clear
2016-04-03 13:00:00.000 +0200,rain,18.86111111,18.86111111,0.47,16.7601,178,16.1,0,1020.39,Clear
2016-04-03 14:00:00.000 +0200,rain,20.11666667,20.11666667,0.43,14.0875,167,15.5526,0,1019.65,Clear
2016-04-03 15:00:00.000 +0200,rain,21.08333333,21.08333333,0.42,16.9694,139,16.1,0,1018.59,Clear
2016-04-03 16:00:00.000 +0200,rain,22.12777778,22.12777778,0.39,14.1358,159,16.1,0,1017.79,Clear
2016-04-03 17:00:00.000 +0200,rain,21.20555556,21.20555556,0.41,13.9587,141,15.5526,0,1017.28,Clear
2016-04-03 18:00:00.000 +0200,rain,20.04444444,20.04444444,0.45,12.5419,160,16.1,0,1016.78,Partly Cloudy
2016-04-03 19:00:00.000 +0200,rain,17.26666667,17.26666667,0.54,11.1251,140,16.1,0,1016.49,Partly Cloudy
2016-04-03 20:00:00.000 +0200,rain,16.16666667,16.16666667,0.58,10.6904,130,15.5526,0,1016.42,Partly Cloudy
2016-04-03 21:00:00.000 +0200,rain,13.72777778,13.72777778,0.65,9.3702,140,16.1,0,1016.32,Partly Cloudy
2016-04-03 22:00:00.000 +0200,rain,13.75555556,13.75555556,0.63,6.4883,140,16.1,0,1016.49,Clear
2016-04-03 23:00:00.000 +0200,rain,11.82777778,11.82777778,0.66,10.8997,161,15.5526,0,1016.6,Clear
2016-04-30 00:00:00.000 +0200,rain,6.505555556,6.505555556,0.96,3.22,290,6.1663,0,1020.44,Mostly Cloudy
2016-04-30 01:00:00.000 +0200,rain,7.483333333,7.483333333,1,3.22,310,6.0697,0,1020.34,Mostly Cloudy
2016-04-30 02:00:00.000 +0200,rain,7.288888889,7.288888889,0.99,3.1556,252,6.0375,0,1020.4,Mostly Cloudy
2016-04-30 03:00:00.000 +0200,rain,6.3,5.1,0.96,6.44,270,3.1556,0,1020.25,Foggy
2016-04-30 04:00:00.000 +0200,rain,4.75,4.75,1,0,0,2.9624,0,1020.43,Foggy
2016-04-30 05:00:00.000 +0200,rain,4.016666667,4.016666667,0.99,1.7227,250,1.6261,0,1020.46,Foggy
2016-04-30 06:00:00.000 +0200,rain,3.638888889,3.638888889,1,0,0,0.161,0,1020.53,Foggy
2016-04-30 07:00:00.000 +0200,rain,6.961111111,6.961111111,1,0,0,3.4132,0,1020.53,Partly Cloudy
2016-04-30 08:00:00.000 +0200,rain,10.71666667,10.71666667,0.92,1.4329,22,6.118,0,1020.72,Partly Cloudy
2016-04-30 09:00:00.000 +0200,rain,13.71111111,13.71111111,0.73,1.6905,158,15.134,0,1020.63,Partly Cloudy
2016-04-30 10:00:00.000 +0200,rain,14.90555556,14.90555556,0.61,0.4347,165,9.982,0,1020.81,Partly Cloudy
2016-04-30 11:00:00.000 +0200,rain,15.03888889,15.03888889,0.59,0.3542,222,9.982,0,1020.64,Mostly Cloudy
2016-04-30 12:00:00.000 +0200,rain,15.16111111,15.16111111,0.59,1.9964,155,9.982,0,1020.68,Mostly Cloudy
2016-04-30 13:00:00.000 +0200,rain,15.16111111,15.16111111,0.61,4.9266,154,9.982,0,1020.29,Mostly Cloudy
2016-04-30 14:00:00.000 +0200,rain,16.22777778,16.22777778,0.56,2.9463,193,10.2235,0,1020.19,Overcast
2016-04-30 15:00:00.000 +0200,rain,17.24444444,17.24444444,0.52,11.0929,160,10.2557,0,1019.77,Mostly Cloudy
2016-04-30 16:00:00.000 +0200,rain,17.24444444,17.24444444,0.53,8.211,177,10.2557,0,1019.46,Mostly Cloudy
2016-04-30 17:00:00.000 +0200,rain,17.18333333,17.18333333,0.51,2.3023,87,10.5777,0,1018.92,Mostly Cloudy
2016-04-30 18:00:00.000 +0200,rain,17.17777778,17.17777778,0.58,5.0232,142,10.2557,0,1018.78,Partly Cloudy
2016-04-30 19:00:00.000 +0200,rain,13.98333333,13.98333333,0.67,4.8944,159,16.1,0,1018.59,Partly Cloudy
2016-04-30 20:00:00.000 +0200,rain,12.45,12.45,0.72,3.3971,119,15.1823,0,1018.7,Partly Cloudy
2016-04-30 21:00:00.000 +0200,rain,8.961111111,7.838888889,0.92,7.8085,81,16.1,0,1018.89,Partly Cloudy
2016-04-30 22:00:00.000 +0200,rain,9.883333333,9.238888889,0.83,6.44,110,16.1,0,1018.81,Partly Cloudy
2016-04-30 23:00:00.000 +0200,rain,8.777777778,8.777777778,0.93,3.0751,95,15.1823,0,1018.66,Partly Cloudy
2016-04-04 00:00:00.000 +0200,rain,11.6,11.6,0.65,13.8943,160,16.1,0,1016.29,Clear
2016-04-04 01:00:00.000 +0200,rain,9.516666667,8.805555556,0.75,6.4561,161,16.1,0,1016.16,Clear
2016-04-04 02:00:00.000 +0200,rain,10.36111111,10.36111111,0.67,9.6439,158,15.1823,0,1015.63,Partly Cloudy
2016-04-04 03:00:00.000 +0200,rain,9.844444444,8.322222222,0.72,10.787,150,16.1,0,1015.17,Partly Cloudy
2016-04-04 04:00:00.000 +0200,rain,8.266666667,6.427777778,0.77,10.8192,150,16.1,0,1014.96,Partly Cloudy
2016-04-04 05:00:00.000 +0200,rain,7.85,6.927777778,0.8,6.3112,148,15.1823,0,1014.61,Partly Cloudy
2016-04-04 06:00:00.000 +0200,rain,7.666666667,5.261111111,0.77,13.5401,140,16.1,0,1014.01,Partly Cloudy
2016-04-04 07:00:00.000 +0200,rain,7.761111111,7.761111111,0.83,1.7549,190,16.1,0,1014.18,Mostly Cloudy
2016-04-04 08:00:00.000 +0200,rain,10.78888889,10.78888889,0.73,11.6886,150,15.5526,0,1013.94,Mostly Cloudy
2016-04-04 09:00:00.000 +0200,rain,12.75555556,12.75555556,0.69,11.0607,179,16.1,0,1013.87,Overcast
2016-04-04 10:00:00.000 +0200,rain,17.24444444,17.24444444,0.63,7.9695,190,16.1,0,1013.86,Mostly Cloudy
2016-04-04 11:00:00.000 +0200,rain,19.11666667,19.11666667,0.62,10.1913,198,15.5526,0,1013.44,Mostly Cloudy
2016-04-04 12:00:00.000 +0200,rain,22.17777778,22.17777778,0.43,12.7029,210,16.1,0,1012.85,Mostly Cloudy
2016-04-04 13:00:00.000 +0200,rain,22.84444444,22.84444444,0.38,20.0284,209,16.1,0,1012.15,Mostly Cloudy
2016-04-04 14:00:00.000 +0200,rain,23.92222222,23.92222222,0.33,16.9372,223,15.5526,0,1011.71,Mostly Cloudy
2016-04-04 15:00:00.000 +0200,rain,25.09444444,25.09444444,0.32,17.4524,213,16.1,0,1010.84,Mostly Cloudy
2016-04-04 16:00:00.000 +0200,rain,25.06666667,25.06666667,0.33,17.7422,221,16.1,0,1010.15,Mostly Cloudy
2016-04-04 17:00:00.000 +0200,rain,24.98888889,24.98888889,0.31,17.1787,235,15.5526,0,1009.77,Partly Cloudy
2016-04-04 18:00:00.000 +0200,rain,22.87222222,22.87222222,0.37,15.7619,221,16.1,0,1009.56,Partly Cloudy
2016-04-04 19:00:00.000 +0200,rain,19.14444444,19.14444444,0.47,10.9158,211,16.1,0,1009.74,Mostly Cloudy
2016-04-04 20:00:00.000 +0200,rain,17.49444444,17.49444444,0.58,8.694,185,15.5526,0,1010.13,Mostly Cloudy
2016-04-04 21:00:00.000 +0200,rain,16.09444444,16.09444444,0.62,10.9963,182,16.1,0,1010.46,Partly Cloudy
2016-04-04 22:00:00.000 +0200,rain,16.58333333,16.58333333,0.58,11.0446,181,16.1,0,1010.48,Partly Cloudy
2016-04-04 23:00:00.000 +0200,rain,15.56111111,15.56111111,0.62,9.499,173,15.5526,0,1010.66,Partly Cloudy
2016-04-05 00:00:00.000 +0200,rain,13.85,13.85,0.69,6.4722,182,16.1,0,1010.88,Partly Cloudy
2016-04-05 01:00:00.000 +0200,rain,11.71666667,11.71666667,0.76,10.7548,219,16.1,0,1011.07,Partly Cloudy
2016-04-05 02:00:00.000 +0200,rain,12.97777778,12.97777778,0.68,9.5473,188,15.5526,0,1010.84,Partly Cloudy
2016-04-05 03:00:00.000 +0200,rain,11.77777778,11.77777778,0.73,13.8943,200,16.1,0,1010.54,Partly Cloudy
2016-04-05 04:00:00.000 +0200,rain,11.73333333,11.73333333,0.68,13.8782,190,16.1,0,1010.34,Partly Cloudy
2016-04-05 05:00:00.000 +0200,rain,12.45555556,12.45555556,0.68,14.9891,204,15.5526,0,1010.12,Partly Cloudy
2016-04-05 06:00:00.000 +0200,rain,11.26666667,11.26666667,0.76,16.9855,201,16.1,0,1009.96,Mostly Cloudy
2016-04-05 07:00:00.000 +0200,rain,12.27222222,12.27222222,0.71,13.7333,192,16.1,0,1010.45,Mostly Cloudy
2016-04-05 08:00:00.000 +0200,rain,13.91666667,13.91666667,0.67,11.5115,210,15.5526,0,1010.52,Mostly Cloudy
2016-04-05 09:00:00.000 +0200,rain,17.89444444,17.89444444,0.55,14.2485,201,16.1,0,1010.35,Partly Cloudy
2016-04-05 10:00:00.000 +0200,rain,21.06666667,21.06666667,0.46,20.1089,211,16.1,0,1010.36,Partly Cloudy
2016-04-05 11:00:00.000 +0200,rain,22.56666667,22.56666667,0.4,20.6563,212,15.5526,0,1010.5,Mostly Cloudy
2016-04-05 12:00:00.000 +0200,rain,24.90555556,24.90555556,0.32,21.7833,211,16.1,0,1010.25,Mostly Cloudy
2016-04-05 13:00:00.000 +0200,rain,26.06111111,26.06111111,0.28,23.4738,231,16.1,0,1009.75,Partly Cloudy
2016-04-05 14:00:00.000 +0200,rain,25.91666667,25.91666667,0.3,21.7028,216,15.5526,0,1009.33,Mostly Cloudy
2016-04-05 15:00:00.000 +0200,rain,26.11111111,26.11111111,0.31,21.9443,212,16.1,0,1008.65,Mostly Cloudy
2016-04-05 16:00:00.000 +0200,rain,25.11666667,25.11666667,0.32,23.5382,210,16.1,0,1008.15,Overcast
2016-04-05 17:00:00.000 +0200,rain,24.03888889,24.03888889,0.39,13.2664,216,15.5526,0,1008.21,Overcast
2016-04-05 18:00:00.000 +0200,rain,22.91666667,22.91666667,0.47,9.8532,212,16.1,0,1007.87,Overcast
2016-04-05 19:00:00.000 +0200,rain,21.25,21.25,0.45,9.4829,220,15.134,0,1008.06,Overcast
2016-04-05 20:00:00.000 +0200,rain,19.09444444,19.09444444,0.52,8.8389,213,14.7315,0,1008.48,Mostly Cloudy
2016-04-05 21:00:00.000 +0200,rain,17.73888889,17.73888889,0.59,9.2897,210,15.134,0,1008.87,Partly Cloudy
2016-04-05 22:00:00.000 +0200,rain,17.57777778,17.57777778,0.58,10.8836,210,15.134,0,1009.07,Partly Cloudy
2016-04-05 23:00:00.000 +0200,rain,16.36111111,16.36111111,0.64,6.0214,185,14.7315,0,1009.26,Partly Cloudy
2016-04-06 00:00:00.000 +0200,rain,15.36666667,15.36666667,0.66,9.4507,182,14.7315,0,1009.35,Partly Cloudy
2016-04-06 01:00:00.000 +0200,rain,14.48888889,14.48888889,0.66,6.5849,183,15.134,0,1009.36,Partly Cloudy
2016-04-06 02:00:00.000 +0200,rain,13.31111111,13.31111111,0.73,6.0053,182,14.168,0,1009.2,Clear
2016-04-06 03:00:00.000 +0200,rain,13.25,13.25,0.72,3.3166,175,14.9086,0,1008.99,Clear
2016-04-06 04:00:00.000 +0200,rain,12.33888889,12.33888889,0.75,9.2897,183,14.3612,0,1008.78,Clear
2016-04-06 05:00:00.000 +0200,rain,10.92222222,10.92222222,0.8,5.7155,215,14.3612,0,1008.84,Clear
2016-04-06 06:00:00.000 +0200,rain,12.16111111,12.16111111,0.72,9.1126,172,15.134,0,1008.59,Partly Cloudy
2016-04-06 07:00:00.000 +0200,rain,12.27777778,12.27777778,0.74,9.2092,172,15.134,0,1008.88,Mostly Cloudy
2016-04-06 08:00:00.000 +0200,rain,15.85555556,15.85555556,0.68,4.5885,195,11.8818,0,1009.17,Mostly Cloudy
2016-04-06 09:00:00.000 +0200,rain,18.85,18.85,0.52,9.6117,213,15.1823,0,1009.08,Mostly Cloudy
2016-04-06 10:00:00.000 +0200,rain,20.97222222,20.97222222,0.49,12.6063,222,16.1,0,1009.58,Partly Cloudy
2016-04-06 11:00:00.000 +0200,rain,22.00555556,22.00555556,0.39,17.3719,265,15.5526,0,1009.52,Mostly Cloudy
2016-04-06 12:00:00.000 +0200,rain,22.75555556,22.75555556,0.38,15.778,242,16.1,0,1009.4,Mostly Cloudy
2016-04-06 13:00:00.000 +0200,rain,24.83888889,24.83888889,0.34,17.4202,242,16.1,0,1009.12,Mostly Cloudy
